ID,Category,years_experience,education_level,certifications_count,skills_count,fit_score,fit_category
32517106,FITNESS,0,4,5,1,20.0,Weak Fit
38108845,FITNESS,0,3,0,3,60.0,Strong Fit
28172023,FITNESS,0,0,0,2,40.0,Moderate Fit
45656814,FITNESS,5,3,0,1,20.0,Weak Fit
24767027,FITNESS,0,4,0,1,20.0,Weak Fit
25507648,FITNESS,0,1,1,3,60.0,Strong Fit
17915015,FITNESS,0,0,1,2,40.0,Moderate Fit
36139251,FITNESS,0,2,1,2,40.0,Moderate Fit
16474898,FITNESS,2,4,7,2,40.0,Moderate Fit
25482567,FITNESS,22,4,0,2,40.0,Moderate Fit
29165698,FITNESS,0,2,1,1,20.0,Weak Fit
27084878,FITNESS,13,2,1,1,20.0,Weak Fit
26459032,FITNESS,0,4,6,2,40.0,Moderate Fit
70603826,FITNESS,0,4,6,4,80.0,Strong Fit
95085510,FITNESS,0,4,0,2,40.0,Moderate Fit
21238396,FITNESS,12,3,0,1,20.0,Weak Fit
20255404,FITNESS,12,3,4,2,40.0,Moderate Fit
69666645,FITNESS,0,2,2,0,0.0,Weak Fit
19938081,FITNESS,0,4,0,3,60.0,Strong Fit
12092347,FITNESS,0,2,0,2,40.0,Moderate Fit
62870550,FITNESS,0,2,0,2,40.0,Moderate Fit
76530505,FITNESS,0,3,0,1,20.0,Weak Fit
10333051,FITNESS,12,4,2,2,40.0,Moderate Fit
29319314,FITNESS,0,4,1,2,40.0,Moderate Fit
77266989,FITNESS,14,4,2,3,60.0,Strong Fit
59487170,FITNESS,3,4,1,3,60.0,Strong Fit
24219583,FITNESS,0,3,4,2,40.0,Moderate Fit
27397245,FITNESS,19,1,0,2,40.0,Moderate Fit
29425788,FITNESS,0,4,4,1,20.0,Weak Fit
11130200,FITNESS,0,1,0,0,0.0,Weak Fit
10969918,FITNESS,0,1,3,1,20.0,Weak Fit
21178545,FITNESS,0,5,3,1,20.0,Weak Fit
12938389,FITNESS,0,4,0,3,60.0,Strong Fit
57575888,FITNESS,0,4,2,2,40.0,Moderate Fit
37087824,FITNESS,20,3,0,3,60.0,Strong Fit
21122155,FITNESS,0,4,3,0,0.0,Weak Fit
24708621,FITNESS,0,3,3,1,20.0,Weak Fit
27903191,FITNESS,0,3,0,3,60.0,Strong Fit
24905947,FITNESS,0,3,0,1,20.0,Weak Fit
75156649,FITNESS,0,2,0,2,40.0,Moderate Fit
96761538,FITNESS,0,4,1,0,0.0,Weak Fit
19975121,FITNESS,0,3,3,2,40.0,Moderate Fit
12695799,FITNESS,10,4,0,5,100.0,Strong Fit
14515954,FITNESS,0,0,0,5,100.0,Strong Fit
13675377,FITNESS,0,0,1,0,0.0,Weak Fit
34151183,FITNESS,15,3,0,1,20.0,Weak Fit
16605352,FITNESS,0,2,1,2,40.0,Moderate Fit
34792238,FITNESS,20,3,15,3,60.0,Strong Fit
23004695,FITNESS,0,3,1,2,40.0,Moderate Fit
35164503,FITNESS,11,0,2,2,40.0,Moderate Fit
63282405,FITNESS,0,4,2,2,40.0,Moderate Fit
31556198,FITNESS,0,1,0,2,40.0,Moderate Fit
12791244,FITNESS,0,4,3,2,40.0,Moderate Fit
14107571,FITNESS,22,4,8,2,40.0,Moderate Fit
17658471,FITNESS,0,3,1,1,20.0,Weak Fit
80000092,FITNESS,0,2,0,1,20.0,Weak Fit
13037145,FITNESS,0,2,0,2,40.0,Moderate Fit
23477199,FITNESS,5,3,0,2,40.0,Moderate Fit
29306433,FITNESS,0,0,0,2,40.0,Moderate Fit
90365216,FITNESS,0,2,2,2,40.0,Moderate Fit
54246169,AGRICULTURE,0,1,0,2,40.0,Moderate Fit
28165687,AGRICULTURE,4,4,0,4,80.0,Strong Fit
21134923,AGRICULTURE,0,0,1,3,60.0,Strong Fit
37292350,AGRICULTURE,2,4,0,1,20.0,Weak Fit
84512719,AGRICULTURE,0,1,1,2,40.0,Moderate Fit
21868149,AGRICULTURE,0,4,4,3,60.0,Strong Fit
37201447,AGRICULTURE,20,3,0,3,60.0,Strong Fit
29897742,AGRICULTURE,20,3,0,4,80.0,Strong Fit
55500538,AGRICULTURE,5,4,1,2,40.0,Moderate Fit
15053703,AGRICULTURE,0,4,0,3,60.0,Strong Fit
15603319,AGRICULTURE,0,4,0,3,60.0,Strong Fit
69336473,AGRICULTURE,0,4,0,0,0.0,Weak Fit
18242317,AGRICULTURE,0,4,0,3,60.0,Strong Fit
30437583,AGRICULTURE,0,4,0,3,60.0,Strong Fit
14140903,AGRICULTURE,0,5,1,1,20.0,Weak Fit
17312146,AGRICULTURE,0,3,0,2,40.0,Moderate Fit
29746235,AGRICULTURE,0,3,5,4,80.0,Strong Fit
62994611,AGRICULTURE,5,4,1,4,80.0,Strong Fit
38216888,AGRICULTURE,4,2,0,1,20.0,Weak Fit
19851252,AGRICULTURE,0,3,0,1,20.0,Weak Fit
11813872,AGRICULTURE,20,4,4,1,20.0,Weak Fit
16849128,AGRICULTURE,5,2,1,2,40.0,Moderate Fit
23631188,AGRICULTURE,0,2,4,2,40.0,Moderate Fit
24001783,AGRICULTURE,12,0,0,1,20.0,Weak Fit
12341902,AGRICULTURE,0,4,1,2,40.0,Moderate Fit
11197262,AGRICULTURE,0,4,3,2,40.0,Moderate Fit
10953078,AGRICULTURE,0,0,3,3,60.0,Strong Fit
69859102,AGRICULTURE,0,1,0,1,20.0,Weak Fit
40882926,AGRICULTURE,0,2,1,3,60.0,Strong Fit
16653657,AGRICULTURE,0,4,0,2,40.0,Moderate Fit
24397882,AGRICULTURE,0,3,4,2,40.0,Moderate Fit
16172429,AGRICULTURE,0,0,1,2,40.0,Moderate Fit
36102323,AGRICULTURE,0,2,6,3,60.0,Strong Fit
81042872,AGRICULTURE,0,4,0,2,40.0,Moderate Fit
19532392,AGRICULTURE,0,3,3,0,0.0,Weak Fit
34141299,AGRICULTURE,0,2,0,2,40.0,Moderate Fit
89740812,AGRICULTURE,0,4,2,3,60.0,Strong Fit
20969119,AGRICULTURE,10,4,3,3,60.0,Strong Fit
27689009,AGRICULTURE,24,4,1,2,40.0,Moderate Fit
29510501,AGRICULTURE,0,4,1,3,60.0,Strong Fit
17640785,AGRICULTURE,0,4,0,3,60.0,Strong Fit
29968330,AGRICULTURE,0,4,1,1,20.0,Weak Fit
28733974,AGRICULTURE,28,3,0,3,60.0,Strong Fit
15546686,AGRICULTURE,0,3,1,0,0.0,Weak Fit
56068028,AGRICULTURE,6,4,7,1,20.0,Weak Fit
24068423,AGRICULTURE,15,5,0,0,0.0,Weak Fit
12674256,AGRICULTURE,0,0,1,1,20.0,Weak Fit
27888251,AGRICULTURE,0,3,0,1,20.0,Weak Fit
16507693,AGRICULTURE,0,1,1,3,60.0,Strong Fit
55712978,AGRICULTURE,16,5,0,1,20.0,Weak Fit
26835781,AGRICULTURE,0,4,0,1,20.0,Weak Fit
26921245,AGRICULTURE,5,4,0,3,60.0,Strong Fit
20006992,AGRICULTURE,3,4,0,2,40.0,Moderate Fit
11676151,AGRICULTURE,0,3,1,3,60.0,Strong Fit
24416961,AGRICULTURE,18,4,5,4,80.0,Strong Fit
69360287,AGRICULTURE,0,4,2,1,20.0,Weak Fit
18264694,AGRICULTURE,0,4,0,3,60.0,Strong Fit
16661264,AGRICULTURE,0,3,0,1,20.0,Weak Fit
26070334,AGRICULTURE,0,4,0,2,40.0,Moderate Fit
29142288,AGRICULTURE,20,4,3,3,60.0,Strong Fit
28247753,AGRICULTURE,0,4,0,3,60.0,Strong Fit
79536879,AGRICULTURE,0,3,1,2,40.0,Moderate Fit
17499196,AGRICULTURE,0,3,4,3,60.0,Strong Fit
79261033,BPO,15,0,0,1,20.0,Weak Fit
16492045,BPO,0,3,0,1,20.0,Weak Fit
18589927,BPO,7,3,0,1,20.0,Weak Fit
23933031,BPO,0,3,0,3,60.0,Strong Fit
13964744,BPO,7,4,2,4,80.0,Strong Fit
89512321,BPO,7,4,0,2,40.0,Moderate Fit
30709029,BPO,16,0,0,1,20.0,Weak Fit
11183737,BPO,8,0,0,2,40.0,Moderate Fit
63158213,BPO,0,4,1,1,20.0,Weak Fit
24727739,BPO,0,3,0,3,60.0,Strong Fit
15145575,BPO,0,2,7,1,20.0,Weak Fit
69097572,BPO,8,3,0,3,60.0,Strong Fit
31064969,BPO,0,3,2,3,60.0,Strong Fit
38707449,BPO,10,0,0,2,40.0,Moderate Fit
57706851,BPO,0,3,4,2,40.0,Moderate Fit
41152404,BPO,3,4,1,3,60.0,Strong Fit
27710853,BPO,2,4,1,2,40.0,Moderate Fit
15573418,BPO,0,3,0,2,40.0,Moderate Fit
26829350,BPO,5,4,0,2,40.0,Moderate Fit
95625660,BPO,0,4,1,1,20.0,Weak Fit
19362586,BPO,0,4,0,2,40.0,Moderate Fit
45077654,BPO,10,3,1,2,40.0,Moderate Fit
87118391,SALES,0,1,1,4,13.8,Weak Fit
33578873,SALES,0,1,0,1,3.4,Weak Fit
27607632,SALES,0,0,2,2,6.9,Weak Fit
23760084,SALES,0,3,0,6,20.7,Weak Fit
30083943,SALES,21,4,1,0,0.0,Weak Fit
20552814,SALES,0,2,0,3,10.3,Weak Fit
40987524,SALES,17,3,0,3,10.3,Weak Fit
29134721,SALES,0,1,0,6,20.7,Weak Fit
18062906,SALES,0,3,2,1,3.4,Weak Fit
29399491,SALES,5,2,0,3,10.3,Weak Fit
19473948,SALES,0,1,0,3,10.3,Weak Fit
71772815,SALES,0,1,0,3,10.3,Weak Fit
15765660,SALES,0,3,0,7,24.1,Weak Fit
29184740,SALES,15,4,1,1,3.4,Weak Fit
17781039,SALES,10,1,0,4,13.8,Weak Fit
19147947,SALES,8,1,0,2,6.9,Weak Fit
18328743,SALES,2,0,0,2,6.9,Weak Fit
37540732,SALES,0,3,0,4,13.8,Weak Fit
30608780,SALES,0,4,6,4,13.8,Weak Fit
15918496,SALES,0,4,0,2,6.9,Weak Fit
16223371,SALES,0,2,0,3,10.3,Weak Fit
79376680,SALES,6,0,0,3,10.3,Weak Fit
36904300,SALES,0,2,0,3,10.3,Weak Fit
10724818,SALES,0,3,0,3,10.3,Weak Fit
26994282,SALES,0,3,0,4,13.8,Weak Fit
20819838,SALES,0,2,0,0,0.0,Weak Fit
16511249,SALES,20,3,2,1,3.4,Weak Fit
36074301,SALES,20,0,2,5,17.2,Weak Fit
27624540,SALES,26,4,4,1,3.4,Weak Fit
20423658,SALES,14,4,0,2,6.9,Weak Fit
98509238,SALES,25,3,5,3,10.3,Weak Fit
25810233,SALES,0,4,0,3,10.3,Weak Fit
15273850,SALES,0,1,0,0,0.0,Weak Fit
26932091,SALES,10,2,0,7,24.1,Weak Fit
13812481,SALES,0,2,0,2,6.9,Weak Fit
55477468,SALES,0,4,0,2,6.9,Weak Fit
15973307,SALES,0,1,1,3,10.3,Weak Fit
22047665,SALES,0,2,0,0,0.0,Weak Fit
69155584,SALES,0,2,0,3,10.3,Weak Fit
30529547,SALES,0,2,0,2,6.9,Weak Fit
23296286,SALES,0,2,0,2,6.9,Weak Fit
10603337,SALES,0,2,0,0,0.0,Weak Fit
22319662,SALES,5,0,0,2,6.9,Weak Fit
15581242,SALES,3,3,0,1,3.4,Weak Fit
90682785,SALES,2,2,0,2,6.9,Weak Fit
98108571,SALES,0,2,0,1,3.4,Weak Fit
12351749,SALES,0,4,0,2,6.9,Weak Fit
39581020,SALES,0,2,0,4,13.8,Weak Fit
14267489,SALES,4,2,0,4,13.8,Weak Fit
25839123,SALES,0,2,0,2,6.9,Weak Fit
31454430,SALES,0,2,0,2,6.9,Weak Fit
18368613,SALES,0,3,0,1,3.4,Weak Fit
51349448,SALES,4,3,0,3,10.3,Weak Fit
17509935,SALES,15,2,0,2,6.9,Weak Fit
21595057,SALES,0,1,0,3,10.3,Weak Fit
12696104,SALES,3,2,0,2,6.9,Weak Fit
34303500,SALES,4,3,3,6,20.7,Weak Fit
10898339,SALES,0,2,0,1,3.4,Weak Fit
25315791,SALES,0,2,0,2,6.9,Weak Fit
36621169,SALES,0,3,0,2,6.9,Weak Fit
17378327,SALES,30,3,0,1,3.4,Weak Fit
33236701,SALES,0,2,2,4,13.8,Weak Fit
29211919,SALES,0,2,0,4,13.8,Weak Fit
16121015,SALES,0,2,0,3,10.3,Weak Fit
19582792,SALES,25,1,2,5,17.2,Weak Fit
13348915,SALES,0,2,0,4,13.8,Weak Fit
59422148,SALES,0,3,1,5,17.2,Weak Fit
10138632,SALES,0,1,0,1,3.4,Weak Fit
29805310,SALES,2,2,0,2,6.9,Weak Fit
26425074,SALES,14,4,1,3,10.3,Weak Fit
10464113,SALES,3,4,0,3,10.3,Weak Fit
54101961,SALES,0,2,0,0,0.0,Weak Fit
92200491,SALES,0,1,0,1,3.4,Weak Fit
26530696,SALES,10,2,0,4,13.8,Weak Fit
29332616,SALES,0,2,0,4,13.8,Weak Fit
42304307,SALES,0,4,0,3,10.3,Weak Fit
12820557,SALES,0,2,0,2,6.9,Weak Fit
13178604,SALES,0,3,0,4,13.8,Weak Fit
23929500,SALES,0,1,0,2,6.9,Weak Fit
37360517,SALES,0,0,1,3,10.3,Weak Fit
28377361,SALES,0,4,0,2,6.9,Weak Fit
18171955,SALES,0,3,0,5,17.2,Weak Fit
12082377,SALES,13,2,0,2,6.9,Weak Fit
28198029,SALES,0,2,0,3,10.3,Weak Fit
28867567,SALES,10,2,0,6,20.7,Weak Fit
19147494,SALES,21,2,0,2,6.9,Weak Fit
14358578,SALES,0,3,0,2,6.9,Weak Fit
37735467,SALES,0,2,0,4,13.8,Weak Fit
65456466,SALES,0,3,0,4,13.8,Weak Fit
32140087,SALES,0,4,12,4,13.8,Weak Fit
17704246,SALES,37,2,2,7,24.1,Weak Fit
58428843,SALES,0,2,0,2,6.9,Weak Fit
70528646,SALES,15,0,3,2,6.9,Weak Fit
23032182,SALES,10,3,0,3,10.3,Weak Fit
36970996,SALES,6,2,7,5,17.2,Weak Fit
13637605,SALES,0,2,0,5,17.2,Weak Fit
55097118,SALES,0,3,0,3,10.3,Weak Fit
24610685,SALES,0,4,0,5,17.2,Weak Fit
38087844,SALES,0,1,0,6,20.7,Weak Fit
28139742,SALES,0,4,0,3,10.3,Weak Fit
17410700,SALES,4,4,0,6,20.7,Weak Fit
20141807,SALES,0,2,1,0,0.0,Weak Fit
16280971,SALES,5,3,0,3,10.3,Weak Fit
34131484,SALES,0,2,0,2,6.9,Weak Fit
18885231,SALES,0,3,0,4,13.8,Weak Fit
15620421,SALES,0,1,1,4,13.8,Weak Fit
31199035,SALES,0,2,0,0,0.0,Weak Fit
85918100,SALES,0,2,0,4,13.8,Weak Fit
14381464,SALES,0,2,0,1,3.4,Weak Fit
23782450,SALES,0,1,0,2,6.9,Weak Fit
37792474,SALES,26,4,1,4,13.8,Weak Fit
29928796,SALES,6,2,0,3,10.3,Weak Fit
55104715,SALES,15,4,0,3,10.3,Weak Fit
27233183,SALES,0,2,2,2,6.9,Weak Fit
29815762,SALES,0,4,1,2,6.9,Weak Fit
19156751,SALES,0,4,0,5,17.2,Weak Fit
27096471,CONSULTANT,0,4,1,3,30.0,Moderate Fit
43311839,CONSULTANT,0,4,0,1,10.0,Weak Fit
15119529,CONSULTANT,0,0,0,1,10.0,Weak Fit
88907739,CONSULTANT,4,4,0,4,40.0,Moderate Fit
31395742,CONSULTANT,0,2,2,1,10.0,Weak Fit
93349646,CONSULTANT,0,4,3,3,30.0,Moderate Fit
25694422,CONSULTANT,0,0,2,1,10.0,Weak Fit
26291616,CONSULTANT,0,2,14,3,30.0,Moderate Fit
11020140,CONSULTANT,0,0,0,3,30.0,Moderate Fit
93459677,CONSULTANT,7,4,4,1,10.0,Weak Fit
18079050,CONSULTANT,0,3,1,1,10.0,Weak Fit
25213006,CONSULTANT,10,1,0,3,30.0,Moderate Fit
14517953,CONSULTANT,0,4,0,2,20.0,Weak Fit
39308779,CONSULTANT,26,4,3,1,10.0,Weak Fit
51724595,CONSULTANT,9,4,0,4,40.0,Moderate Fit
22259768,CONSULTANT,5,4,0,2,20.0,Weak Fit
10332998,CONSULTANT,0,3,0,2,20.0,Weak Fit
24643412,CONSULTANT,0,4,0,2,20.0,Weak Fit
69181350,CONSULTANT,2,4,0,1,10.0,Weak Fit
18856440,CONSULTANT,28,2,0,3,30.0,Moderate Fit
15433732,CONSULTANT,0,3,0,2,20.0,Weak Fit
15281412,CONSULTANT,0,3,1,2,20.0,Weak Fit
15699744,CONSULTANT,0,4,0,3,30.0,Moderate Fit
28951817,CONSULTANT,5,3,0,2,20.0,Weak Fit
38165833,CONSULTANT,0,1,0,1,10.0,Weak Fit
13586069,CONSULTANT,5,4,0,2,20.0,Weak Fit
30083884,CONSULTANT,0,0,0,2,20.0,Weak Fit
51432451,CONSULTANT,6,4,0,1,10.0,Weak Fit
31169070,CONSULTANT,0,4,0,1,10.0,Weak Fit
29723311,CONSULTANT,6,4,1,3,30.0,Moderate Fit
22485475,CONSULTANT,15,3,1,2,20.0,Weak Fit
22556198,CONSULTANT,0,4,1,3,30.0,Moderate Fit
30863060,CONSULTANT,0,3,0,2,20.0,Weak Fit
78016758,CONSULTANT,0,4,1,2,20.0,Weak Fit
12897903,CONSULTANT,0,4,1,2,20.0,Weak Fit
34875813,CONSULTANT,0,3,2,3,30.0,Moderate Fit
11333660,CONSULTANT,0,5,0,2,20.0,Weak Fit
21366189,CONSULTANT,12,4,3,3,30.0,Moderate Fit
32637306,CONSULTANT,15,4,0,3,30.0,Moderate Fit
71888547,CONSULTANT,3,3,0,2,20.0,Weak Fit
29770086,CONSULTANT,0,4,1,2,20.0,Weak Fit
99714410,CONSULTANT,0,4,0,2,20.0,Weak Fit
39441617,CONSULTANT,0,4,8,3,30.0,Moderate Fit
12374933,CONSULTANT,10,3,1,1,10.0,Weak Fit
20176584,CONSULTANT,25,4,8,3,30.0,Moderate Fit
32433431,CONSULTANT,0,3,0,3,30.0,Moderate Fit
88691367,CONSULTANT,0,3,0,3,30.0,Moderate Fit
17025292,CONSULTANT,0,1,0,2,20.0,Weak Fit
23302948,CONSULTANT,0,0,0,3,30.0,Moderate Fit
24828381,CONSULTANT,40,4,4,2,20.0,Weak Fit
38896303,CONSULTANT,20,4,6,1,10.0,Weak Fit
31217840,CONSULTANT,10,3,5,2,20.0,Weak Fit
38399177,CONSULTANT,0,3,0,2,20.0,Weak Fit
19161572,CONSULTANT,0,4,3,1,10.0,Weak Fit
29647215,CONSULTANT,0,4,0,0,0.0,Weak Fit
73075521,CONSULTANT,0,0,1,2,20.0,Weak Fit
17983957,CONSULTANT,0,4,0,3,30.0,Moderate Fit
20314980,CONSULTANT,2,4,1,2,20.0,Weak Fit
21512769,CONSULTANT,0,0,0,1,10.0,Weak Fit
21568833,CONSULTANT,0,0,2,0,0.0,Weak Fit
27726066,CONSULTANT,5,4,7,2,20.0,Weak Fit
91189201,CONSULTANT,0,4,0,1,10.0,Weak Fit
95429627,CONSULTANT,0,4,1,1,10.0,Weak Fit
12526702,CONSULTANT,15,3,0,3,30.0,Moderate Fit
92246939,CONSULTANT,30,4,1,3,30.0,Moderate Fit
48533663,CONSULTANT,0,4,1,0,0.0,Weak Fit
38457612,CONSULTANT,10,2,6,2,20.0,Weak Fit
27788376,CONSULTANT,0,4,0,1,10.0,Weak Fit
31016926,CONSULTANT,0,4,2,3,30.0,Moderate Fit
43378989,CONSULTANT,0,4,0,2,20.0,Weak Fit
13454871,CONSULTANT,6,4,0,2,20.0,Weak Fit
19936735,CONSULTANT,0,2,0,1,10.0,Weak Fit
33919379,CONSULTANT,0,3,1,0,0.0,Weak Fit
95350373,CONSULTANT,10,4,2,0,0.0,Weak Fit
15602094,CONSULTANT,0,4,2,3,30.0,Moderate Fit
95792386,CONSULTANT,0,4,1,2,20.0,Weak Fit
28243590,CONSULTANT,20,4,0,1,10.0,Weak Fit
14593060,CONSULTANT,0,4,8,2,20.0,Weak Fit
13313917,CONSULTANT,15,4,2,3,30.0,Moderate Fit
12251115,CONSULTANT,5,3,0,1,10.0,Weak Fit
20574232,CONSULTANT,20,2,0,2,20.0,Weak Fit
12955994,CONSULTANT,0,3,4,3,30.0,Moderate Fit
16964217,CONSULTANT,0,4,6,2,20.0,Weak Fit
13215696,CONSULTANT,13,3,0,2,20.0,Weak Fit
29196643,CONSULTANT,4,4,0,3,30.0,Moderate Fit
22351830,CONSULTANT,7,4,1,0,0.0,Weak Fit
11415967,CONSULTANT,3,4,1,1,10.0,Weak Fit
29297393,CONSULTANT,0,3,4,2,20.0,Weak Fit
18227306,CONSULTANT,0,4,0,1,10.0,Weak Fit
31201660,CONSULTANT,0,3,3,2,20.0,Weak Fit
25258040,CONSULTANT,14,1,0,3,30.0,Moderate Fit
56792999,CONSULTANT,0,4,5,1,10.0,Weak Fit
22571461,CONSULTANT,0,3,0,3,30.0,Moderate Fit
80527194,CONSULTANT,4,2,0,2,20.0,Weak Fit
37818861,CONSULTANT,0,0,0,4,40.0,Moderate Fit
91116867,CONSULTANT,5,1,0,2,20.0,Weak Fit
14346702,CONSULTANT,0,1,1,3,30.0,Moderate Fit
15083600,CONSULTANT,0,4,0,1,10.0,Weak Fit
63670997,CONSULTANT,0,3,1,4,40.0,Moderate Fit
17307206,CONSULTANT,0,3,1,1,10.0,Weak Fit
67406885,CONSULTANT,0,5,0,2,20.0,Weak Fit
57364820,CONSULTANT,20,4,1,4,40.0,Moderate Fit
79570655,CONSULTANT,0,2,3,0,0.0,Weak Fit
13569152,CONSULTANT,15,4,1,4,40.0,Moderate Fit
65062795,CONSULTANT,0,4,1,1,10.0,Weak Fit
10984392,CONSULTANT,0,0,0,3,30.0,Moderate Fit
49777184,CONSULTANT,0,3,0,4,40.0,Moderate Fit
11835339,CONSULTANT,25,3,1,0,0.0,Weak Fit
21156767,CONSULTANT,6,4,0,0,0.0,Weak Fit
26234972,CONSULTANT,14,0,0,2,20.0,Weak Fit
15535920,CONSULTANT,10,0,5,4,40.0,Moderate Fit
26919036,CONSULTANT,14,3,0,4,40.0,Moderate Fit
57601040,CONSULTANT,0,3,0,3,30.0,Moderate Fit
29076405,CONSULTANT,0,2,0,1,10.0,Weak Fit
26167298,CONSULTANT,15,4,1,4,40.0,Moderate Fit
13837784,DIGITAL-MEDIA,0,3,0,5,16.7,Weak Fit
16509761,DIGITAL-MEDIA,0,3,0,2,6.7,Weak Fit
29915354,DIGITAL-MEDIA,0,4,0,2,6.7,Weak Fit
82929064,DIGITAL-MEDIA,0,3,0,0,0.0,Weak Fit
10515955,DIGITAL-MEDIA,19,4,0,2,6.7,Weak Fit
14945250,DIGITAL-MEDIA,15,4,0,2,6.7,Weak Fit
28609364,DIGITAL-MEDIA,0,4,2,3,10.0,Weak Fit
19861776,DIGITAL-MEDIA,0,4,0,4,13.3,Weak Fit
14036515,DIGITAL-MEDIA,0,1,0,2,6.7,Weak Fit
11005406,DIGITAL-MEDIA,0,0,1,0,0.0,Weak Fit
17132168,DIGITAL-MEDIA,0,1,0,3,10.0,Weak Fit
15353911,DIGITAL-MEDIA,7,3,0,0,0.0,Weak Fit
18501746,DIGITAL-MEDIA,0,2,0,2,6.7,Weak Fit
26341987,DIGITAL-MEDIA,20,4,2,3,10.0,Weak Fit
27419236,DIGITAL-MEDIA,0,3,11,5,16.7,Weak Fit
13328680,DIGITAL-MEDIA,12,4,6,2,6.7,Weak Fit
17584743,DIGITAL-MEDIA,0,0,1,4,13.3,Weak Fit
14761906,DIGITAL-MEDIA,0,3,0,1,3.3,Weak Fit
31162167,DIGITAL-MEDIA,5,3,0,3,10.0,Weak Fit
15226699,DIGITAL-MEDIA,0,1,2,1,3.3,Weak Fit
25525152,DIGITAL-MEDIA,0,3,0,3,10.0,Weak Fit
13343786,DIGITAL-MEDIA,10,4,4,3,10.0,Weak Fit
15484097,DIGITAL-MEDIA,0,3,3,3,10.0,Weak Fit
25723793,DIGITAL-MEDIA,0,3,1,3,10.0,Weak Fit
19444529,DIGITAL-MEDIA,0,3,0,2,6.7,Weak Fit
33893326,DIGITAL-MEDIA,0,4,2,4,13.3,Weak Fit
18442517,DIGITAL-MEDIA,0,3,1,3,10.0,Weak Fit
40883703,DIGITAL-MEDIA,12,4,0,4,13.3,Weak Fit
27981289,DIGITAL-MEDIA,5,0,5,4,13.3,Weak Fit
18900722,DIGITAL-MEDIA,0,3,0,4,13.3,Weak Fit
28109594,DIGITAL-MEDIA,35,3,0,5,16.7,Weak Fit
31929166,DIGITAL-MEDIA,0,3,0,6,20.0,Weak Fit
24574164,DIGITAL-MEDIA,0,3,0,2,6.7,Weak Fit
23085604,DIGITAL-MEDIA,25,2,0,5,16.7,Weak Fit
27080812,DIGITAL-MEDIA,0,4,0,6,20.0,Weak Fit
14209965,DIGITAL-MEDIA,0,4,2,4,13.3,Weak Fit
20330739,DIGITAL-MEDIA,0,4,0,2,6.7,Weak Fit
37739183,DIGITAL-MEDIA,6,0,0,4,13.3,Weak Fit
14771530,DIGITAL-MEDIA,0,3,0,3,10.0,Weak Fit
62700506,DIGITAL-MEDIA,0,0,1,3,10.0,Weak Fit
34319869,DIGITAL-MEDIA,0,3,0,5,16.7,Weak Fit
30999638,DIGITAL-MEDIA,0,2,0,3,10.0,Weak Fit
11677012,DIGITAL-MEDIA,0,3,0,6,20.0,Weak Fit
18525641,DIGITAL-MEDIA,9,4,0,4,13.3,Weak Fit
91539554,DIGITAL-MEDIA,6,3,0,1,3.3,Weak Fit
13503650,DIGITAL-MEDIA,0,4,0,2,6.7,Weak Fit
23864858,DIGITAL-MEDIA,0,3,0,3,10.0,Weak Fit
24658786,DIGITAL-MEDIA,20,4,0,5,16.7,Weak Fit
39166680,DIGITAL-MEDIA,0,0,0,6,20.0,Weak Fit
25038571,DIGITAL-MEDIA,0,3,0,1,3.3,Weak Fit
33542483,DIGITAL-MEDIA,0,4,0,3,10.0,Weak Fit
58915642,DIGITAL-MEDIA,0,3,0,2,6.7,Weak Fit
18927233,DIGITAL-MEDIA,5,3,1,3,10.0,Weak Fit
16893572,DIGITAL-MEDIA,0,3,0,4,13.3,Weak Fit
18488289,DIGITAL-MEDIA,0,3,2,7,23.3,Weak Fit
31909493,DIGITAL-MEDIA,0,4,0,4,13.3,Weak Fit
29002596,DIGITAL-MEDIA,0,4,2,5,16.7,Weak Fit
73282756,DIGITAL-MEDIA,0,4,0,8,26.7,Weak Fit
94492380,DIGITAL-MEDIA,20,3,0,1,3.3,Weak Fit
18905648,DIGITAL-MEDIA,0,4,1,2,6.7,Weak Fit
70196518,DIGITAL-MEDIA,0,0,0,5,16.7,Weak Fit
56952849,DIGITAL-MEDIA,15,3,2,3,10.0,Weak Fit
40311088,DIGITAL-MEDIA,0,4,0,2,6.7,Weak Fit
19053815,DIGITAL-MEDIA,0,3,0,5,16.7,Weak Fit
10005171,DIGITAL-MEDIA,0,4,0,1,3.3,Weak Fit
26160200,DIGITAL-MEDIA,0,0,0,8,26.7,Weak Fit
59011090,DIGITAL-MEDIA,0,3,0,2,6.7,Weak Fit
34583750,DIGITAL-MEDIA,0,3,0,3,10.0,Weak Fit
22380187,DIGITAL-MEDIA,0,0,0,2,6.7,Weak Fit
24953921,DIGITAL-MEDIA,0,2,0,2,6.7,Weak Fit
20490741,DIGITAL-MEDIA,15,2,0,0,0.0,Weak Fit
21125113,DIGITAL-MEDIA,4,0,0,3,10.0,Weak Fit
11270462,DIGITAL-MEDIA,0,3,0,2,6.7,Weak Fit
90685127,DIGITAL-MEDIA,0,4,0,2,6.7,Weak Fit
20628003,DIGITAL-MEDIA,0,0,1,5,16.7,Weak Fit
30504149,DIGITAL-MEDIA,15,3,0,6,20.0,Weak Fit
25706337,DIGITAL-MEDIA,0,4,0,4,13.3,Weak Fit
91318828,DIGITAL-MEDIA,10,3,0,2,6.7,Weak Fit
